utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 11264 MiB,19.69 ,6.5,1.07,
0 , 3 MiB, 11264 MiB,19.32 ,7.1,2.11,
0 , 3 MiB, 11264 MiB,19.56 ,7.4,3.15,
0 , 3 MiB, 11264 MiB,20.12 ,6.7,4.19,
0 , 3 MiB, 11264 MiB,19.60 ,6.5,5.23,
0 , 3 MiB, 11264 MiB,19.10 ,6.5,6.27,
0 , 3 MiB, 11264 MiB,19.24 ,6.4,7.31,
0 , 3 MiB, 11264 MiB,18.92 ,6.4,8.35,
0 , 3 MiB, 11264 MiB,19.33 ,6.5,9.38,
0 , 3 MiB, 11264 MiB,18.81 ,6.7,10.42,
0 , 3 MiB, 11264 MiB,19.50 ,6.6,11.46,
0 , 3 MiB, 11264 MiB,18.93 ,6.7,12.5,
0 , 3 MiB, 11264 MiB,19.58 ,6.6,13.53,
0 , 3 MiB, 11264 MiB,19.39 ,6.6,14.57,
0 , 3 MiB, 11264 MiB,19.66 ,6.7,15.61,
0 , 3 MiB, 11264 MiB,19.01 ,6.8,16.65,
0 , 3 MiB, 11264 MiB,19.07 ,8.1,17.69,
0 , 3 MiB, 11264 MiB,19.59 ,7.9,18.72,
0 , 3 MiB, 11264 MiB,19.86 ,6.7,19.76,
0 , 3 MiB, 11264 MiB,19.42 ,6.7,20.8,
0 , 3 MiB, 11264 MiB,19.34 ,6.6,21.84,
0 , 3 MiB, 11264 MiB,18.84 ,6.7,22.88,
0 , 3 MiB, 11264 MiB,18.85 ,6.8,23.92,
0 , 3 MiB, 11264 MiB,19.25 ,6.7,24.96,
0 , 3 MiB, 11264 MiB,19.16 ,6.7,25.99,
0 , 3 MiB, 11264 MiB,19.17 ,6.7,27.03,
0 , 3 MiB, 11264 MiB,19.48 ,6.7,28.07,
0 , 3 MiB, 11264 MiB,19.12 ,6.7,29.11,
0 , 3 MiB, 11264 MiB,19.56 ,6.7,30.14,
0 , 3 MiB, 11264 MiB,19.65 ,6.7,31.18,
0 , 3 MiB, 11264 MiB,19.74 ,7.2,32.22,
0 , 3 MiB, 11264 MiB,20.55 ,6.5,33.26,
0 , 3 MiB, 11264 MiB,19.83 ,7.4,34.3,
0 , 3 MiB, 11264 MiB,20.23 ,4.3,35.34,
0 , 3 MiB, 11264 MiB,19.86 ,2.7,36.37,
0 , 3 MiB, 11264 MiB,19.86 ,2.6,37.41,
0 , 3 MiB, 11264 MiB,19.96 ,2.9,38.45,
0 , 3 MiB, 11264 MiB,20.10 ,2.7,39.49,
0 , 3 MiB, 11264 MiB,20.14 ,3.0,40.53,
0 , 3 MiB, 11264 MiB,19.96 ,2.7,41.56,
0 , 3 MiB, 11264 MiB,19.97 ,4.0,42.6,
0 , 3 MiB, 11264 MiB,20.38 ,4.2,43.64,
0 , 3 MiB, 11264 MiB,20.30 ,3.4,44.68,
0 , 3 MiB, 11264 MiB,20.34 ,4.4,45.72,
0 , 3 MiB, 11264 MiB,20.49 ,4.6,46.75,
0 , 3 MiB, 11264 MiB,20.43 ,5.7,47.79,
0 , 3 MiB, 11264 MiB,20.38 ,5.7,48.83,
0 , 3 MiB, 11264 MiB,20.48 ,5.1,49.87,
0 , 3 MiB, 11264 MiB,20.59 ,5.4,50.91,
0 , 3 MiB, 11264 MiB,20.29 ,9.4,51.95,
0 , 3 MiB, 11264 MiB,20.00 ,8.2,52.98,
0 , 3 MiB, 11264 MiB,19.95 ,3.0,54.16,
0 , 3 MiB, 11264 MiB,18.47 ,5.9,55.22,
0 , 3 MiB, 11264 MiB,19.39 ,6.5,56.26,
0 , 3 MiB, 11264 MiB,18.95 ,6.6,57.3,
0 , 3 MiB, 11264 MiB,19.28 ,6.6,58.34,
0 , 3 MiB, 11264 MiB,19.60 ,6.7,59.38,
0 , 3 MiB, 11264 MiB,19.64 ,6.6,60.41,
0 , 3 MiB, 11264 MiB,19.21 ,6.5,61.45,
0 , 3 MiB, 11264 MiB,18.92 ,7.1,62.49,
0 , 3 MiB, 11264 MiB,19.30 ,8.0,63.53,
0 , 3 MiB, 11264 MiB,18.83 ,6.5,64.57,
0 , 3 MiB, 11264 MiB,19.48 ,6.6,65.6,
0 , 3 MiB, 11264 MiB,19.33 ,6.5,66.64,
0 , 3 MiB, 11264 MiB,18.96 ,6.6,67.68,
0 , 3 MiB, 11264 MiB,18.59 ,6.5,68.71,
0 , 3 MiB, 11264 MiB,19.28 ,6.5,69.75,
0 , 3 MiB, 11264 MiB,19.03 ,6.6,70.79,
0 , 3 MiB, 11264 MiB,19.01 ,6.5,71.83,
0 , 3 MiB, 11264 MiB,19.49 ,6.5,72.86,
0 , 3 MiB, 11264 MiB,19.00 ,6.5,73.9,
0 , 3 MiB, 11264 MiB,18.89 ,6.7,74.94,
0 , 3 MiB, 11264 MiB,19.15 ,6.5,75.98,
0 , 3 MiB, 11264 MiB,19.14 ,7.4,77.01,
0 , 3 MiB, 11264 MiB,19.06 ,7.9,78.05,
0 , 3 MiB, 11264 MiB,19.44 ,7.4,79.09,
0 , 3 MiB, 11264 MiB,18.88 ,6.6,80.13,
0 , 3 MiB, 11264 MiB,19.04 ,6.6,81.17,
0 , 3 MiB, 11264 MiB,19.63 ,6.5,82.21,
0 , 3 MiB, 11264 MiB,19.29 ,6.5,83.25,
0 , 3 MiB, 11264 MiB,19.10 ,6.5,84.28,
0 , 3 MiB, 11264 MiB,18.81 ,6.8,85.32,
0 , 3 MiB, 11264 MiB,18.94 ,6.6,86.36,
0 , 3 MiB, 11264 MiB,19.60 ,6.5,87.4,
0 , 3 MiB, 11264 MiB,19.22 ,6.8,88.43,
0 , 3 MiB, 11264 MiB,18.82 ,6.5,89.47,
0 , 3 MiB, 11264 MiB,19.08 ,6.7,90.51,
0 , 3 MiB, 11264 MiB,18.85 ,6.7,91.55,
0 , 3 MiB, 11264 MiB,18.76 ,6.8,92.59,
0 , 3 MiB, 11264 MiB,19.16 ,8.5,93.62,
0 , 3 MiB, 11264 MiB,18.80 ,6.8,94.66,
0 , 3 MiB, 11264 MiB,19.79 ,6.6,95.7,
0 , 3 MiB, 11264 MiB,19.21 ,6.6,96.74,
0 , 3 MiB, 11264 MiB,19.37 ,6.7,97.77,
0 , 3 MiB, 11264 MiB,18.58 ,6.8,98.81,
0 , 3 MiB, 11264 MiB,19.03 ,7.0,99.85,
0 , 3 MiB, 11264 MiB,18.82 ,6.7,100.89,
0 , 3 MiB, 11264 MiB,18.91 ,6.7,101.93,
0 , 3 MiB, 11264 MiB,19.22 ,6.4,102.97,
0 , 3 MiB, 11264 MiB,19.29 ,6.6,104.0,
0 , 3 MiB, 11264 MiB,18.92 ,6.7,105.04,
0 , 3 MiB, 11264 MiB,18.76 ,6.6,106.08,
0 , 3 MiB, 11264 MiB,18.74 ,6.7,107.11,
0 , 3 MiB, 11264 MiB,18.43 ,7.9,108.15,
