utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 24576 MiB,9.41 ,8.7,1.06,
0 , 3 MiB, 24576 MiB,9.69 ,8.6,2.09,
0 , 3 MiB, 24576 MiB,9.67 ,8.7,3.13,
0 , 3 MiB, 24576 MiB,9.42 ,8.7,4.16,
0 , 3 MiB, 24576 MiB,9.26 ,9.6,5.2,
0 , 3 MiB, 24576 MiB,9.39 ,8.7,6.23,
0 , 3 MiB, 24576 MiB,9.53 ,8.9,7.27,
0 , 3 MiB, 24576 MiB,9.80 ,9.1,8.3,
0 , 3 MiB, 24576 MiB,10.52 ,9.2,9.34,
0 , 3 MiB, 24576 MiB,10.69 ,8.8,10.37,
0 , 3 MiB, 24576 MiB,9.38 ,9.2,11.4,
0 , 3 MiB, 24576 MiB,9.46 ,8.9,12.44,
0 , 3 MiB, 24576 MiB,9.81 ,9.0,13.47,
0 , 3 MiB, 24576 MiB,9.41 ,10.1,14.51,
0 , 3 MiB, 24576 MiB,10.11 ,9.1,15.54,
0 , 3 MiB, 24576 MiB,10.11 ,8.9,16.58,
0 , 3 MiB, 24576 MiB,10.14 ,8.7,17.61,
0 , 3 MiB, 24576 MiB,10.29 ,8.8,18.65,
0 , 3 MiB, 24576 MiB,9.67 ,8.8,19.68,
0 , 3 MiB, 24576 MiB,9.46 ,9.4,20.71,
0 , 3 MiB, 24576 MiB,9.39 ,8.5,21.75,
0 , 3 MiB, 24576 MiB,9.54 ,9.0,22.78,
0 , 3 MiB, 24576 MiB,9.84 ,8.8,23.82,
0 , 3 MiB, 24576 MiB,10.34 ,9.3,24.85,
0 , 3 MiB, 24576 MiB,10.19 ,8.8,25.89,
0 , 3 MiB, 24576 MiB,9.95 ,8.9,26.92,
0 , 3 MiB, 24576 MiB,9.84 ,8.9,27.95,
0 , 3 MiB, 24576 MiB,10.54 ,9.0,28.99,
0 , 3 MiB, 24576 MiB,9.94 ,8.8,30.02,
0 , 3 MiB, 24576 MiB,10.13 ,8.9,31.06,
0 , 3 MiB, 24576 MiB,10.23 ,8.9,32.09,
0 , 3 MiB, 24576 MiB,10.58 ,8.9,33.12,
0 , 3 MiB, 24576 MiB,9.61 ,9.0,34.16,
0 , 3 MiB, 24576 MiB,9.76 ,9.7,35.19,
0 , 3 MiB, 24576 MiB,9.92 ,8.8,36.23,
0 , 3 MiB, 24576 MiB,9.62 ,9.0,37.26,
0 , 3 MiB, 24576 MiB,9.43 ,9.2,38.3,
0 , 3 MiB, 24576 MiB,9.65 ,8.8,39.33,
0 , 3 MiB, 24576 MiB,9.94 ,9.6,40.37,
0 , 3 MiB, 24576 MiB,10.57 ,8.9,41.4,
0 , 3 MiB, 24576 MiB,10.40 ,9.0,42.43,
0 , 3 MiB, 24576 MiB,10.25 ,8.8,43.47,
0 , 3 MiB, 24576 MiB,9.94 ,8.7,44.5,
0 , 3 MiB, 24576 MiB,10.23 ,8.7,45.54,
0 , 3 MiB, 24576 MiB,9.66 ,8.6,46.57,
0 , 3 MiB, 24576 MiB,9.38 ,8.9,47.61,
0 , 3 MiB, 24576 MiB,9.70 ,8.8,48.64,
