utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 49140 MiB,16.19 ,3.2,1.05,
0 , 3 MiB, 49140 MiB,16.32 ,3.2,2.09,
0 , 3 MiB, 49140 MiB,16.32 ,3.2,3.11,
0 , 3 MiB, 49140 MiB,16.20 ,3.1,4.14,
0 , 3 MiB, 49140 MiB,16.33 ,24.3,5.17,
0 , 3 MiB, 49140 MiB,16.19 ,35.8,6.19,
0 , 3 MiB, 49140 MiB,16.47 ,24.3,7.22,
0 , 3 MiB, 49140 MiB,16.43 ,4.5,8.25,
0 , 3 MiB, 49140 MiB,16.31 ,3.2,9.28,
0 , 3 MiB, 49140 MiB,16.35 ,3.3,10.3,
0 , 3 MiB, 49140 MiB,16.27 ,3.3,11.33,
0 , 3 MiB, 49140 MiB,16.00 ,3.2,12.36,
0 , 3 MiB, 49140 MiB,16.18 ,3.2,13.4,
0 , 3 MiB, 49140 MiB,17.11 ,18.6,14.43,
0 , 3 MiB, 49140 MiB,16.54 ,33.5,15.46,
0 , 3 MiB, 49140 MiB,16.68 ,24.2,16.49,
0 , 3 MiB, 49140 MiB,17.99 ,3.2,17.52,
0 , 3 MiB, 49140 MiB,16.56 ,3.2,18.55,
0 , 3 MiB, 49140 MiB,16.64 ,4.0,19.58,
