utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 24576 MiB,10.10 ,8.8,1.07,
0 , 3 MiB, 24576 MiB,9.92 ,8.7,2.1,
0 , 3 MiB, 24576 MiB,10.11 ,8.8,3.14,
0 , 3 MiB, 24576 MiB,9.39 ,8.5,4.17,
0 , 3 MiB, 24576 MiB,9.90 ,8.6,5.21,
0 , 3 MiB, 24576 MiB,9.95 ,8.5,6.24,
0 , 3 MiB, 24576 MiB,9.93 ,9.3,7.28,
0 , 3 MiB, 24576 MiB,9.53 ,8.6,8.31,
0 , 3 MiB, 24576 MiB,10.23 ,9.8,9.35,
0 , 3 MiB, 24576 MiB,8.98 ,9.7,10.38,
0 , 3 MiB, 24576 MiB,9.20 ,9.5,11.42,
0 , 3 MiB, 24576 MiB,9.72 ,8.9,12.45,
0 , 3 MiB, 24576 MiB,9.43 ,8.9,13.49,
0 , 3 MiB, 24576 MiB,9.19 ,8.8,14.52,
0 , 3 MiB, 24576 MiB,9.18 ,9.1,15.56,
0 , 3 MiB, 24576 MiB,9.20 ,9.1,16.59,
0 , 3 MiB, 24576 MiB,8.74 ,8.9,17.63,
0 , 3 MiB, 24576 MiB,8.52 ,9.0,18.66,
0 , 3 MiB, 24576 MiB,8.81 ,9.0,19.7,
0 , 3 MiB, 24576 MiB,9.48 ,8.8,20.73,
0 , 3 MiB, 24576 MiB,9.73 ,9.0,21.76,
0 , 3 MiB, 24576 MiB,9.12 ,9.5,22.8,
0 , 3 MiB, 24576 MiB,9.51 ,9.1,23.84,
0 , 3 MiB, 24576 MiB,9.65 ,9.1,24.88,
0 , 3 MiB, 24576 MiB,8.95 ,8.9,25.91,
0 , 3 MiB, 24576 MiB,9.60 ,8.8,26.94,
0 , 3 MiB, 24576 MiB,9.79 ,8.9,27.98,
0 , 3 MiB, 24576 MiB,10.28 ,9.0,29.01,
0 , 3 MiB, 24576 MiB,9.12 ,9.2,30.05,
0 , 3 MiB, 24576 MiB,9.48 ,9.1,31.09,
0 , 3 MiB, 24576 MiB,9.93 ,8.8,32.12,
0 , 3 MiB, 24576 MiB,10.02 ,8.6,33.15,
0 , 3 MiB, 24576 MiB,10.06 ,8.8,34.19,
0 , 3 MiB, 24576 MiB,10.44 ,8.7,35.23,
0 , 3 MiB, 24576 MiB,9.35 ,8.8,36.26,
0 , 3 MiB, 24576 MiB,9.35 ,9.7,37.3,
0 , 3 MiB, 24576 MiB,9.21 ,9.0,38.33,
0 , 3 MiB, 24576 MiB,9.78 ,9.1,39.37,
0 , 3 MiB, 24576 MiB,9.96 ,8.8,40.41,
0 , 3 MiB, 24576 MiB,9.35 ,9.1,41.45,
0 , 3 MiB, 24576 MiB,9.75 ,8.7,42.49,
0 , 3 MiB, 24576 MiB,9.66 ,8.9,43.52,
0 , 3 MiB, 24576 MiB,9.33 ,8.8,44.56,
0 , 3 MiB, 24576 MiB,9.13 ,8.9,45.6,
0 , 3 MiB, 24576 MiB,9.66 ,9.3,46.64,
0 , 3 MiB, 24576 MiB,9.56 ,8.8,47.67,
0 , 3 MiB, 24576 MiB,9.41 ,8.8,48.71,
0 , 3 MiB, 24576 MiB,10.20 ,8.9,49.75,
0 , 3 MiB, 24576 MiB,10.02 ,9.2,50.79,
0 , 3 MiB, 24576 MiB,9.50 ,8.9,51.82,
0 , 3 MiB, 24576 MiB,9.34 ,9.7,52.86,
0 , 3 MiB, 24576 MiB,9.63 ,8.7,53.89,
0 , 3 MiB, 24576 MiB,10.26 ,9.2,54.93,
0 , 3 MiB, 24576 MiB,10.15 ,8.7,55.96,
0 , 3 MiB, 24576 MiB,10.34 ,9.0,57.0,
0 , 3 MiB, 24576 MiB,10.36 ,8.8,58.03,
0 , 3 MiB, 24576 MiB,9.85 ,8.7,59.07,
0 , 3 MiB, 24576 MiB,9.60 ,8.8,60.11,
0 , 3 MiB, 24576 MiB,10.17 ,9.3,61.15,
0 , 3 MiB, 24576 MiB,10.01 ,8.9,62.18,
0 , 3 MiB, 24576 MiB,10.23 ,8.8,63.22,
0 , 3 MiB, 24576 MiB,10.10 ,8.9,64.25,
0 , 3 MiB, 24576 MiB,10.64 ,8.8,65.29,
0 , 3 MiB, 24576 MiB,9.64 ,8.8,66.32,
0 , 3 MiB, 24576 MiB,9.94 ,9.8,67.36,
0 , 3 MiB, 24576 MiB,10.00 ,8.8,68.39,
0 , 3 MiB, 24576 MiB,10.24 ,9.7,69.43,
0 , 3 MiB, 24576 MiB,10.44 ,9.0,70.46,
0 , 3 MiB, 24576 MiB,9.93 ,8.9,71.5,
0 , 3 MiB, 24576 MiB,10.19 ,9.3,72.53,
0 , 3 MiB, 24576 MiB,10.36 ,9.0,73.57,
0 , 3 MiB, 24576 MiB,10.01 ,8.8,74.61,
0 , 3 MiB, 24576 MiB,9.78 ,9.0,75.64,
0 , 3 MiB, 24576 MiB,10.26 ,9.0,76.68,
0 , 3 MiB, 24576 MiB,9.96 ,8.8,77.71,
0 , 3 MiB, 24576 MiB,10.36 ,8.8,78.74,
0 , 3 MiB, 24576 MiB,9.82 ,8.7,79.78,
0 , 3 MiB, 24576 MiB,10.08 ,9.0,80.81,
0 , 3 MiB, 24576 MiB,10.14 ,8.9,81.85,
0 , 3 MiB, 24576 MiB,10.42 ,9.9,82.89,
0 , 3 MiB, 24576 MiB,10.38 ,8.9,83.92,
0 , 3 MiB, 24576 MiB,9.53 ,9.0,84.96,
0 , 3 MiB, 24576 MiB,9.34 ,8.9,85.99,
0 , 3 MiB, 24576 MiB,10.05 ,9.0,87.02,
0 , 3 MiB, 24576 MiB,10.36 ,8.8,88.06,
0 , 3 MiB, 24576 MiB,10.13 ,8.9,89.09,
0 , 3 MiB, 24576 MiB,10.12 ,8.7,90.13,
0 , 3 MiB, 24576 MiB,9.94 ,8.7,91.16,
0 , 3 MiB, 24576 MiB,9.48 ,9.3,92.2,
0 , 3 MiB, 24576 MiB,9.31 ,8.8,93.23,
0 , 3 MiB, 24576 MiB,9.71 ,8.7,94.27,
0 , 3 MiB, 24576 MiB,10.57 ,9.1,95.3,
0 , 3 MiB, 24576 MiB,10.68 ,8.8,96.34,
0 , 3 MiB, 24576 MiB,9.99 ,9.6,97.37,
0 , 3 MiB, 24576 MiB,10.17 ,8.9,98.4,
0 , 3 MiB, 24576 MiB,9.80 ,8.8,99.44,
0 , 3 MiB, 24576 MiB,9.60 ,9.3,100.47,
0 , 3 MiB, 24576 MiB,9.09 ,8.9,101.51,
0 , 3 MiB, 24576 MiB,10.00 ,9.0,102.54,
0 , 3 MiB, 24576 MiB,10.52 ,8.8,103.58,
0 , 3 MiB, 24576 MiB,9.24 ,9.0,104.61,
0 , 3 MiB, 24576 MiB,9.70 ,8.9,105.65,
0 , 3 MiB, 24576 MiB,10.85 ,9.0,106.68,
0 , 3 MiB, 24576 MiB,10.51 ,8.8,107.72,
0 , 3 MiB, 24576 MiB,10.09 ,9.0,108.75,
0 , 3 MiB, 24576 MiB,9.63 ,8.9,109.79,
0 , 3 MiB, 24576 MiB,9.66 ,9.0,110.82,
0 , 3 MiB, 24576 MiB,9.80 ,8.8,111.86,
0 , 3 MiB, 24576 MiB,9.39 ,9.9,112.89,
0 , 3 MiB, 24576 MiB,10.30 ,8.8,113.93,
0 , 3 MiB, 24576 MiB,10.16 ,8.8,114.96,
0 , 3 MiB, 24576 MiB,9.48 ,9.1,116.0,
0 , 3 MiB, 24576 MiB,9.16 ,8.8,117.03,
0 , 3 MiB, 24576 MiB,9.54 ,8.9,118.07,
0 , 3 MiB, 24576 MiB,9.22 ,8.9,119.1,
0 , 3 MiB, 24576 MiB,9.49 ,9.0,120.14,
0 , 3 MiB, 24576 MiB,9.47 ,8.8,121.17,
0 , 3 MiB, 24576 MiB,9.67 ,9.1,122.21,
0 , 3 MiB, 24576 MiB,8.79 ,9.0,123.24,
0 , 3 MiB, 24576 MiB,8.59 ,9.1,124.28,
0 , 3 MiB, 24576 MiB,8.84 ,8.8,125.31,
0 , 3 MiB, 24576 MiB,9.77 ,8.8,126.35,
0 , 3 MiB, 24576 MiB,10.11 ,9.2,127.38,
0 , 3 MiB, 24576 MiB,9.35 ,8.9,128.41,
0 , 3 MiB, 24576 MiB,9.48 ,9.4,129.45,
0 , 3 MiB, 24576 MiB,8.97 ,9.4,130.48,
0 , 3 MiB, 24576 MiB,9.29 ,9.0,131.52,
0 , 3 MiB, 24576 MiB,9.47 ,8.9,132.56,
0 , 3 MiB, 24576 MiB,9.53 ,9.0,133.59,
0 , 3 MiB, 24576 MiB,9.62 ,8.9,134.63,
0 , 3 MiB, 24576 MiB,10.12 ,8.6,135.66,
0 , 3 MiB, 24576 MiB,9.18 ,8.9,136.7,
0 , 3 MiB, 24576 MiB,9.45 ,9.3,137.73,
0 , 3 MiB, 24576 MiB,10.03 ,8.7,138.77,
0 , 3 MiB, 24576 MiB,9.62 ,8.7,139.8,
0 , 3 MiB, 24576 MiB,9.46 ,9.0,140.84,
0 , 3 MiB, 24576 MiB,9.42 ,9.0,141.87,
0 , 3 MiB, 24576 MiB,9.42 ,9.7,142.9,
0 , 3 MiB, 24576 MiB,9.54 ,9.0,143.94,
0 , 3 MiB, 24576 MiB,9.48 ,8.6,144.97,
0 , 3 MiB, 24576 MiB,9.37 ,9.1,146.01,
0 , 3 MiB, 24576 MiB,9.84 ,8.8,147.04,
0 , 3 MiB, 24576 MiB,9.99 ,9.0,148.08,
0 , 3 MiB, 24576 MiB,9.87 ,8.9,149.11,
0 , 3 MiB, 24576 MiB,9.79 ,8.9,150.15,
0 , 3 MiB, 24576 MiB,9.52 ,9.0,151.18,
0 , 3 MiB, 24576 MiB,9.99 ,9.3,152.22,
0 , 3 MiB, 24576 MiB,10.10 ,8.7,153.25,
0 , 3 MiB, 24576 MiB,10.50 ,9.1,154.29,
0 , 3 MiB, 24576 MiB,9.74 ,8.9,155.33,
