utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 24576 MiB,9.28 ,8.8,1.07,
0 , 3 MiB, 24576 MiB,9.72 ,9.3,2.11,
0 , 3 MiB, 24576 MiB,10.21 ,9.8,3.15,
0 , 3 MiB, 24576 MiB,10.47 ,9.5,4.18,
0 , 3 MiB, 24576 MiB,9.97 ,8.6,5.22,
0 , 3 MiB, 24576 MiB,9.89 ,8.7,6.26,
0 , 3 MiB, 24576 MiB,9.42 ,8.6,7.29,
0 , 3 MiB, 24576 MiB,9.56 ,8.7,8.33,
0 , 3 MiB, 24576 MiB,9.21 ,8.8,9.37,
0 , 3 MiB, 24576 MiB,9.96 ,8.8,10.41,
0 , 3 MiB, 24576 MiB,10.04 ,8.9,11.44,
0 , 3 MiB, 24576 MiB,9.93 ,9.0,12.48,
0 , 3 MiB, 24576 MiB,9.66 ,8.6,13.51,
0 , 3 MiB, 24576 MiB,10.80 ,9.0,14.55,
0 , 3 MiB, 24576 MiB,10.00 ,9.6,15.59,
0 , 3 MiB, 24576 MiB,10.58 ,8.6,16.62,
0 , 3 MiB, 24576 MiB,10.67 ,9.0,17.66,
0 , 3 MiB, 24576 MiB,10.56 ,8.9,18.7,
0 , 3 MiB, 24576 MiB,10.76 ,8.7,19.73,
0 , 3 MiB, 24576 MiB,9.92 ,8.8,20.77,
0 , 3 MiB, 24576 MiB,10.56 ,8.9,21.8,
0 , 3 MiB, 24576 MiB,10.72 ,8.8,22.84,
0 , 3 MiB, 24576 MiB,10.61 ,9.0,23.88,
0 , 3 MiB, 24576 MiB,10.10 ,9.3,24.91,
0 , 3 MiB, 24576 MiB,9.97 ,8.9,25.95,
0 , 3 MiB, 24576 MiB,9.76 ,8.9,26.99,
0 , 3 MiB, 24576 MiB,10.50 ,8.9,28.03,
0 , 3 MiB, 24576 MiB,10.81 ,8.8,29.06,
0 , 3 MiB, 24576 MiB,10.82 ,9.8,30.1,
0 , 3 MiB, 24576 MiB,9.56 ,9.0,31.14,
0 , 3 MiB, 24576 MiB,9.99 ,8.8,32.17,
0 , 3 MiB, 24576 MiB,10.19 ,9.0,33.21,
0 , 3 MiB, 24576 MiB,9.61 ,8.8,34.25,
0 , 3 MiB, 24576 MiB,10.45 ,8.9,35.29,
0 , 3 MiB, 24576 MiB,9.99 ,8.8,36.33,
0 , 3 MiB, 24576 MiB,9.78 ,8.9,37.36,
0 , 3 MiB, 24576 MiB,9.77 ,8.7,38.4,
0 , 3 MiB, 24576 MiB,10.06 ,9.1,39.44,
0 , 3 MiB, 24576 MiB,10.42 ,9.2,40.47,
0 , 3 MiB, 24576 MiB,10.05 ,8.8,41.51,
0 , 3 MiB, 24576 MiB,10.73 ,8.9,42.55,
0 , 3 MiB, 24576 MiB,10.45 ,9.0,43.59,
0 , 3 MiB, 24576 MiB,10.45 ,8.6,44.62,
0 , 3 MiB, 24576 MiB,10.54 ,9.7,45.66,
