utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 24576 MiB,10.01 ,9.0,1.06,
0 , 3 MiB, 24576 MiB,10.51 ,9.3,2.09,
0 , 3 MiB, 24576 MiB,9.53 ,9.5,3.13,
0 , 3 MiB, 24576 MiB,9.76 ,8.8,4.16,
0 , 3 MiB, 24576 MiB,10.07 ,9.6,5.2,
0 , 3 MiB, 24576 MiB,9.95 ,9.0,6.23,
0 , 3 MiB, 24576 MiB,10.18 ,8.7,7.27,
0 , 3 MiB, 24576 MiB,10.23 ,8.9,8.31,
0 , 3 MiB, 24576 MiB,9.87 ,9.2,9.34,
0 , 3 MiB, 24576 MiB,10.09 ,9.1,10.38,
0 , 3 MiB, 24576 MiB,9.79 ,9.0,11.42,
0 , 3 MiB, 24576 MiB,9.67 ,8.8,12.45,
0 , 3 MiB, 24576 MiB,10.84 ,8.7,13.49,
0 , 3 MiB, 24576 MiB,10.34 ,8.8,14.53,
0 , 3 MiB, 24576 MiB,9.81 ,8.8,15.56,
0 , 3 MiB, 24576 MiB,10.05 ,9.3,16.6,
0 , 3 MiB, 24576 MiB,10.25 ,9.0,17.63,
0 , 3 MiB, 24576 MiB,10.62 ,9.3,18.67,
0 , 3 MiB, 24576 MiB,9.89 ,8.8,19.7,
0 , 3 MiB, 24576 MiB,10.02 ,8.5,20.73,
0 , 3 MiB, 24576 MiB,9.86 ,8.8,21.77,
0 , 3 MiB, 24576 MiB,10.06 ,8.9,22.8,
0 , 3 MiB, 24576 MiB,9.87 ,8.8,23.84,
0 , 3 MiB, 24576 MiB,9.94 ,9.2,24.87,
0 , 3 MiB, 24576 MiB,10.16 ,8.9,25.91,
0 , 3 MiB, 24576 MiB,9.35 ,8.7,26.95,
0 , 3 MiB, 24576 MiB,9.40 ,8.8,27.99,
0 , 3 MiB, 24576 MiB,9.82 ,8.9,29.02,
0 , 3 MiB, 24576 MiB,9.88 ,8.8,30.06,
0 , 3 MiB, 24576 MiB,10.11 ,8.8,31.1,
