utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 11264 MiB,19.22 ,7.1,1.07,
0 , 3 MiB, 11264 MiB,19.17 ,7.1,2.11,
0 , 3 MiB, 11264 MiB,19.82 ,6.7,3.15,
0 , 3 MiB, 11264 MiB,19.17 ,6.7,4.18,
0 , 3 MiB, 11264 MiB,19.34 ,6.7,5.21,
0 , 3 MiB, 11264 MiB,19.40 ,6.7,6.24,
0 , 3 MiB, 11264 MiB,18.76 ,6.7,7.28,
0 , 3 MiB, 11264 MiB,19.35 ,6.7,8.32,
0 , 3 MiB, 11264 MiB,19.60 ,6.7,9.36,
0 , 3 MiB, 11264 MiB,18.92 ,7.6,10.4,
0 , 3 MiB, 11264 MiB,19.64 ,7.0,11.44,
0 , 3 MiB, 11264 MiB,18.61 ,6.7,12.48,
0 , 3 MiB, 11264 MiB,19.37 ,6.7,13.51,
0 , 3 MiB, 11264 MiB,19.75 ,6.7,14.55,
0 , 3 MiB, 11264 MiB,19.16 ,6.6,15.59,
0 , 3 MiB, 11264 MiB,18.92 ,7.4,16.63,
0 , 3 MiB, 11264 MiB,19.36 ,6.9,17.67,
0 , 3 MiB, 11264 MiB,19.28 ,6.7,18.71,
0 , 3 MiB, 11264 MiB,19.15 ,6.7,19.75,
0 , 3 MiB, 11264 MiB,19.30 ,6.6,20.79,
0 , 3 MiB, 11264 MiB,19.12 ,6.6,21.83,
0 , 3 MiB, 11264 MiB,19.44 ,6.8,22.87,
0 , 3 MiB, 11264 MiB,19.29 ,6.6,23.91,
0 , 3 MiB, 11264 MiB,19.06 ,6.7,24.95,
0 , 3 MiB, 11264 MiB,18.73 ,7.8,25.99,
0 , 3 MiB, 11264 MiB,19.01 ,6.7,27.03,
0 , 3 MiB, 11264 MiB,19.13 ,6.7,28.07,
0 , 3 MiB, 11264 MiB,18.89 ,6.8,29.11,
0 , 3 MiB, 11264 MiB,18.99 ,6.7,30.15,
0 , 3 MiB, 11264 MiB,19.59 ,7.2,31.19,
0 , 3 MiB, 11264 MiB,19.58 ,7.1,32.23,
0 , 3 MiB, 11264 MiB,19.12 ,6.7,33.27,
0 , 3 MiB, 11264 MiB,18.71 ,6.7,34.31,
0 , 3 MiB, 11264 MiB,19.66 ,6.6,35.35,
