utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
0 , 3 MiB, 49140 MiB,16.33 ,3.1,1.06,
0 , 3 MiB, 49140 MiB,16.17 ,3.1,2.09,
0 , 3 MiB, 49140 MiB,16.27 ,4.3,3.12,
0 , 3 MiB, 49140 MiB,16.27 ,3.1,4.16,
0 , 3 MiB, 49140 MiB,16.36 ,4.6,5.19,
0 , 3 MiB, 49140 MiB,18.12 ,26.9,6.22,
0 , 3 MiB, 49140 MiB,16.04 ,31.5,7.26,
0 , 3 MiB, 49140 MiB,15.90 ,16.4,8.29,
0 , 3 MiB, 49140 MiB,17.33 ,3.3,9.32,
0 , 3 MiB, 49140 MiB,15.83 ,3.2,10.36,
0 , 3 MiB, 49140 MiB,15.98 ,3.2,11.39,
0 , 3 MiB, 49140 MiB,16.14 ,3.1,12.43,
0 , 3 MiB, 49140 MiB,16.03 ,3.2,13.46,
0 , 3 MiB, 49140 MiB,16.14 ,5.3,14.49,
0 , 3 MiB, 49140 MiB,16.24 ,25.5,15.52,
0 , 3 MiB, 49140 MiB,16.01 ,35.3,16.56,
0 , 3 MiB, 49140 MiB,16.08 ,13.8,17.59,
0 , 3 MiB, 49140 MiB,16.05 ,3.6,18.62,
0 , 3 MiB, 49140 MiB,15.85 ,3.2,19.66,
0 , 3 MiB, 49140 MiB,15.68 ,3.2,20.69,
0 , 3 MiB, 49140 MiB,15.86 ,3.2,21.72,
0 , 3 MiB, 49140 MiB,16.04 ,3.2,22.75,
0 , 3 MiB, 49140 MiB,16.06 ,5.5,23.79,
0 , 3 MiB, 49140 MiB,16.34 ,27.1,24.82,
0 , 3 MiB, 49140 MiB,17.35 ,38.0,25.85,
0 , 3 MiB, 49140 MiB,16.08 ,9.2,26.89,
0 , 3 MiB, 49140 MiB,15.97 ,3.2,27.92,
0 , 3 MiB, 49140 MiB,18.07 ,3.1,28.95,
0 , 3 MiB, 49140 MiB,16.29 ,3.3,29.99,
0 , 3 MiB, 49140 MiB,16.23 ,3.2,31.02,
0 , 3 MiB, 49140 MiB,16.55 ,3.2,32.05,
0 , 3 MiB, 49140 MiB,16.21 ,6.6,33.09,
0 , 3 MiB, 49140 MiB,16.32 ,33.3,34.12,
0 , 3 MiB, 49140 MiB,16.47 ,31.2,35.15,
0 , 3 MiB, 49140 MiB,16.57 ,8.0,36.19,
0 , 3 MiB, 49140 MiB,16.44 ,3.2,37.22,
